ColumnX	ColumnY
0.0000999999999999933	0.001
0.0549999999999999933	0.0012509239729278391
0.1099999999999999867	0.001417627793777299
0.16499999999999998	0.0015377723852209916
0.2199999999999999734	0.0015940681254836145
0.2749999999999999667	0.0015754637259322406
0.32999999999999996	0.001477259387413693
0.3849999999999999534	0.0013115551111079588
0.4399999999999999467	0.0011284389025236058
0.4949999999999999956	0.0010351128278617123
0.5499999999999999334	0.0011299620586635521
0.6049999999999999822	0.001367415385276938
0.6599999999999999201	0.0016286374846422285
0.7149999999999999689	0.001838520633059859
0.7699999999999999067	0.0019743229586076769
0.8249999999999999556	0.0020437155097305466
0.8799999999999998934	0.0020656802740536369
0.9349999999999999423	0.0020590726840043639
0.9899999999999999911	0.0020380388753211513
1.0449999999999999289	0.0020115578171009769
1.0999999999999998668	0.0019846219880532636
1.1550000000000000266	0.0019596431753977749
1.2099999999999999645	0.0019375508391416398
1.2649999999999999023	0.0019185067149190447
1.3199999999999998401	0.0019023195572000907
1.375	0.0018886654176998902
1.4299999999999999378	0.0018771950494045229
1.4849999999999998757	0.0018675809337116022
1.5399999999999998135	0.0018595342461971305
1.5949999999999999733	0.0018528079507168678
1.6499999999999999112	0.0018471941207821949
1.704999999999999849	0.0018425192948820222
1.7599999999999997868	0.0018386395351771419
1.8149999999999999467	0.0018354358549391905
1.8699999999999998845	0.0018328102336676777
1.9249999999999998224	0.001830682254543892
1.9799999999999999822	0.0018289863279691977
2.034999999999999698	0.0018276694444374782
2.0899999999999998579	0.0018266893985953983
2.1450000000000000178	0.001826013433155286
2.1999999999999997336	0.0018256172609867804
2.2549999999999998934	0.0018254844355949612
2.3100000000000000533	0.0018256060515208395
2.3649999999999997691	0.0018259807683067356
2.419999999999999929	0.0018266151634942103
2.4749999999999996447	0.0018275244316052759
2.5299999999999998046	0.0018287334558347462
2.5849999999999999645	0.0018302782880147994
2.6399999999999996803	0.0018322080789811774
2.6949999999999998401	0.0018345875019967525
2.75	0.0018374997092400792
2.8049999999999997158	0.0018410498466118626
2.8599999999999998757	0.0018453691290670309
2.9150000000000000355	0.0018506194346521263
2.9699999999999997513	0.0018569983193114127
3.0249999999999999112	0.0018647442634365757
3.079999999999999627	0.0018741418576953808
3.1349999999999997868	0.0018855264934091104
3.1899999999999999467	0.001899287981054676
3.2449999999999996625	0.0019158723568156236
3.2999999999999998224	0.0019357810140586073
3.3549999999999999822	0.0019595662371977712
3.409999999999999698	0.0019878222488713174
3.4649999999999998579	0.0020211710898971782
3.5199999999999995737	0.0020602430257406728
3.5749999999999997336	0.0021056517414373382
3.6299999999999998934	0.0021579652515906285
3.6849999999999996092	0.0022176741541862937
3.7399999999999997691	0.0022851593963216718
3.794999999999999929	0.0023606620112495069
3.8499999999999996447	0.0024442572144844467
3.9049999999999998046	0.0025358348262226648
3.9599999999999999645	0.0026350873436731914
4.0149999999999996803	0.0027415062484291469
4.069999999999999396	0.0028543864603962294
4.125	0.0029728383772932528
4.1799999999999997158	0.0030958066279455931
4.2349999999999994316	0.0032220945900427915
4.2900000000000000355	0.0033503936654667183
4.3449999999999997513	0.0034793163274109678
4.3999999999999994671	0.0036074318436065452
4.455000000000000071	0.0037333033572142741
4.5099999999999997868	0.0038555245235472883
4.5649999999999995026	0.0039727531453203355
4.6200000000000001066	0.0040837379710440946
4.6749999999999998224	0.0041873329479114249
4.7299999999999995381	0.0042824902889343703
4.7850000000000001421	0.0043682196063729228
4.8399999999999998579	0.0044434945692772877
4.8949999999999995737	0.004507081711347484
4.9499999999999992895	0.0045572598270501932
5.0049999999999998934	0.0045913992260916674
5.0599999999999996092	0.0046053921484578552
5.114999999999999325	0.0045929979884404681
5.169999999999999929	0.0045453367490173148
5.2249999999999996447	0.0044510826662367917
5.2799999999999993605	0.0042983636764125791
5.3349999999999999645	0.0040797043459253422
5.3899999999999996803	0.0038007619152944914
5.444999999999999396	0.003490570550713344
5.5	0.0032042489968911944
5.5549999999999997158	0.0030032528396815627
5.6099999999999994316	0.0029135676443196481
5.6650000000000000355	0.002903842345992847
5.7199999999999997513	0.0029158820974843421
5.7749999999999994671	0.0029072905512980592
5.8300000000000000711	0.0028641699717959876
5.8849999999999997868	0.0027914132827643501
5.9399999999999995026	0.0027003742782436349
5.9949999999999992184	0.0026017827397962381
6.0499999999999998224	0.0025033889488871915
6.1049999999999995382	0.0024099835860615397
6.1599999999999992539	0.0023241533414314975
6.2149999999999998579	0.0022470432290475121
6.2699999999999995737	0.0021789191900117321
6.3249999999999992895	0.0021195333546669961
6.3799999999999998934	0.0020683479642785883
6.4349999999999996092	0.0020246708862963168
6.489999999999999325	0.00198773932745442
6.5449999999999999289	0.0019567735971174178
6.5999999999999996447	0.0019310128202413479
6.6549999999999993605	0.0019097387617196008
6.7099999999999999645	0.001892291022086303
6.7649999999999996803	0.0018780755748466025
6.819999999999999396	0.0018665681122413047
6.875	0.0018573134572186416
6.9299999999999997158	0.0018499221786171145
6.9849999999999994316	0.0018440653846447223
7.0399999999999991473	0.0018394685149096487
7.0949999999999997513	0.0018359047556885789
7.1499999999999994671	0.0018331885367208636
7.2049999999999991829	0.0018311694109810546
7.2599999999999997868	0.0018297264985893673
7.3149999999999995026	0.0018287635828284658
7.3699999999999992184	0.001828204877297284
7.4249999999999998224	0.0018279914425303363
7.4799999999999995382	0.0018280782013481958
7.5349999999999992539	0.0018284314907885098
7.5899999999999998579	0.0018290270820646849
7.6449999999999995737	0.0018298486031058782
7.6999999999999992895	0.0018308863016585236
7.7549999999999998934	0.0018321360944152966
7.8099999999999996092	0.0018335988553377688
7.864999999999999325	0.0018352799035315679
7.9199999999999999289	0.0018371886585265564
7.9749999999999996447	0.0018393384367965692
8.0299999999999993605	0.0018417463698739364
8.0849999999999990763	0.0018444334288020383
8.1399999999999987921	0.0018474245441842735
