ColumnX	ColumnY
0.	3.979039320256562e-14
0.001	2.470999160664178e-6
0.003	7.417917579743973e-6
0.007	0.000017320704959900012
0.01	0.000024715753059467723
0.03	0.00007403200369964224
0.07	0.00017331636883994862
0.1	0.000247540901260379
0.3	0.0007436544236597343
0.7	0.0017683098698597632
